# StartTime = 07/20/2018 01:53:17.7217 PM									
Time (sec)	 Vehicle speed (MPH)	 Engine RPM (RPM)	 Absolute throttle position (%)	 Absolute load value (%)		MPH	RPM	Throttle 	Load
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
